class,age,expID,sessionID,filename,valid
cup,4,cdmrunv3,1534449229154.png,cup_sketch_age4_cdm_run_v31534449229154.png,1
dog,7,cdmrunv3,1532813483298.png,dog_sketch_age7_cdm_run_v31532813483298.png,1
scissors,5,cdmrunv4,1541276975214.png,scissors_sketch_age5_cdm_run_v41541276975214.png,1
phone,2,cdmrunv4,1539889428241.png,phone_sketch_age2_cdm_run_v41539889428241.png,1
person,6,cdmrunv3,1533065061260.png,person_sketch_age6_cdm_run_v31533065061260.png,1
key,10,cdmrunv4,1537128544722.png,key_sketch_age10_cdm_run_v41537128544722.png,1
house,6,cdmrunv3,1533852014228.png,house_sketch_age6_cdm_run_v31533852014228.png,1
dog,5,cdmrunv3,1534445290775.png,dog_sketch_age5_cdm_run_v31534445290775.png,1
scissors,6,cdmrunv4,1541363464430.png,scissors_sketch_age6_cdm_run_v41541363464430.png,1
house,2,cdmrunv3,1535558399646.png,house_sketch_age2_cdm_run_v31535558399646.png,1
scissors,8,cdmrunv4,1541792446475.png,scissors_sketch_age8_cdm_run_v41541792446475.png,1
key,4,cdmrunv4,1542062654769.png,key_sketch_age4_cdm_run_v41542062654769.png,1
person,4,cdmrunv3,1533423734443.png,person_sketch_age4_cdm_run_v31533423734443.png,1
car,9,cdmrunv3,1533251095500.png,car_sketch_age9_cdm_run_v31533251095500.png,1
scissors,2,cdmrunv4,1541279089615.png,scissors_sketch_age2_cdm_run_v41541279089615.png,1
tree,6,cdmrunv3,1534713944934.png,tree_sketch_age6_cdm_run_v31534713944934.png,1
chair,6,cdmrunv3,1530559902290.png,chair_sketch_age6_cdm_run_v31530559902290.png,1
fish,3,cdmrunv3,1535309386112.png,fish_sketch_age3_cdm_run_v31535309386112.png,1
sheep,4,cdmrunv4,1541377708430.png,sheep_sketch_age4_cdm_run_v41541377708430.png,1
tree,10,cdmrunv3,1533249424986.png,tree_sketch_age10_cdm_run_v31533249424986.png,1
scissors,4,cdmrunv4,1541634683958.png,scissors_sketch_age4_cdm_run_v41541634683958.png,1
rabbit,7,cdmrunv3,1529438726305.png,rabbit_sketch_age7_cdm_run_v31529438726305.png,1
phone,8,cdmrunv3,1528920211615.png,phone_sketch_age8_cdm_run_v31528920211615.png,1
cup,3,cdmrunv3,1534792432132.png,cup_sketch_age3_cdm_run_v31534792432132.png,1
tree,10,cdmrunv3,1526152332221.png,tree_sketch_age10_cdm_run_v31526152332221.png,1
bowl,2,cdmrunv3,1528321199079.png,bowl_sketch_age2_cdm_run_v31528321199079.png,1
bird,6,cdmrunv3,1528487399213.png,bird_sketch_age6_cdm_run_v31528487399213.png,1
house,4,cdmrunv3,1532631816024.png,house_sketch_age4_cdm_run_v31532631816024.png,1
scissors,4,cdmrunv4,1539964799673.png,scissors_sketch_age4_cdm_run_v41539964799673.png,1
house,7,cdmrunv3,1533077875433.png,house_sketch_age7_cdm_run_v31533077875433.png,1
phone,2,cdmrunv4,1541266054058.png,phone_sketch_age2_cdm_run_v41541266054058.png,1
house,4,cdmrunv3,1534186957619.png,house_sketch_age4_cdm_run_v31534186957619.png,1
couch,3,cdmrunv3,1529519399222.png,couch_sketch_age3_cdm_run_v31529519399222.png,1
airplane,3,cdmrunv3,1529362393876.png,airplane_sketch_age3_cdm_run_v31529362393876.png,1
fish,3,cdmrunv3,1535137209217.png,fish_sketch_age3_cdm_run_v31535137209217.png,1
couch,5,cdmrunv3,1530384361271.png,couch_sketch_age5_cdm_run_v31530384361271.png,1
boat,4,cdmrunv3,1534875113287.png,boat_sketch_age4_cdm_run_v31534875113287.png,1
scissors,3,cdmrunv4,1538940921232.png,scissors_sketch_age3_cdm_run_v41538940921232.png,1
airplane,4,cdmrunv3,1528499399037.png,airplane_sketch_age4_cdm_run_v31528499399037.png,1
airplane,8,cdmrunv3,1531605836468.png,airplane_sketch_age8_cdm_run_v31531605836468.png,1
car,9,cdmrunv3,1532977275424.png,car_sketch_age9_cdm_run_v31532977275424.png,1
frog,4,cdmrunv4,1539985570761.png,frog_sketch_age4_cdm_run_v41539985570761.png,1
fish,9,cdmrunv3,1535226616839.png,fish_sketch_age9_cdm_run_v31535226616839.png,1
couch,4,cdmrunv3,1528835136686.png,couch_sketch_age4_cdm_run_v31528835136686.png,1
car,7,cdmrunv3,1526061922561.png,car_sketch_age7_cdm_run_v31526061922561.png,1
boat,4,cdmrunv3,1533755364261.png,boat_sketch_age4_cdm_run_v31533755364261.png,1
boat,5,cdmrunv3,1535744931551.png,boat_sketch_age5_cdm_run_v31535744931551.png,1
car,3,cdmrunv3,1534622915555.png,car_sketch_age3_cdm_run_v31534622915555.png,1
house,5,cdmrunv3,1533588293512.png,house_sketch_age5_cdm_run_v31533588293512.png,1
cat,4,cdmrunv4,1537648285719.png,cat_sketch_age4_cdm_run_v41537648285719.png,1
tree,6,cdmrunv3,1532810871513.png,tree_sketch_age6_cdm_run_v31532810871513.png,1
rabbit,3,cdmrunv3,1528484999280.png,rabbit_sketch_age3_cdm_run_v31528484999280.png,1
sheep,3,cdmrunv4,1540581047662.png,sheep_sketch_age3_cdm_run_v41540581047662.png,1
boat,3,cdmrunv3,1533672440996.png,boat_sketch_age3_cdm_run_v31533672440996.png,1
airplane,7,cdmrunv3,1532115662128.png,airplane_sketch_age7_cdm_run_v31532115662128.png,1
train,10,cdmrunv4,1541187472978.png,train_sketch_age10_cdm_run_v41541187472978.png,1
person,8,cdmrunv3,1532811548992.png,person_sketch_age8_cdm_run_v31532811548992.png,1
car,10,cdmrunv3,1534717352100.png,car_sketch_age10_cdm_run_v31534717352100.png,1
tree,10,cdmrunv3,1533319405704.png,tree_sketch_age10_cdm_run_v31533319405704.png,1
key,6,cdmrunv4,1536449916714.png,key_sketch_age6_cdm_run_v41536449916714.png,1
phone,3,cdmrunv3,1531427886979.png,phone_sketch_age3_cdm_run_v31531427886979.png,1
house,5,cdmrunv3,1526418564273.png,house_sketch_age5_cdm_run_v31526418564273.png,1
airplane,7,cdmrunv3,1528064999186.png,airplane_sketch_age7_cdm_run_v31528064999186.png,1
couch,5,cdmrunv3,1529174036398.png,couch_sketch_age5_cdm_run_v31529174036398.png,1
couch,3,cdmrunv3,1528916399303.png,couch_sketch_age3_cdm_run_v31528916399303.png,1
airplane,5,cdmrunv3,1532034461707.png,airplane_sketch_age5_cdm_run_v31532034461707.png,1
bike,3,cdmrunv3,1528917240117.png,bike_sketch_age3_cdm_run_v31528917240117.png,1
tree,4,cdmrunv3,1534363758227.png,tree_sketch_age4_cdm_run_v31534363758227.png,1
house,4,cdmrunv3,1535144598435.png,house_sketch_age4_cdm_run_v31535144598435.png,1
boat,2,cdmrunv3,1533934148388.png,boat_sketch_age2_cdm_run_v31533934148388.png,1
train,9,cdmrunv4,1542060810089.png,train_sketch_age9_cdm_run_v41542060810089.png,1
dog,10,cdmrunv3,1533840847349.png,dog_sketch_age10_cdm_run_v31533840847349.png,1
couch,8,cdmrunv3,1530650564568.png,couch_sketch_age8_cdm_run_v31530650564568.png,1
house,5,cdmrunv3,1534795563392.png,house_sketch_age5_cdm_run_v31534795563392.png,1
house,8,cdmrunv3,1536016242162.png,house_sketch_age8_cdm_run_v31536016242162.png,1
tree,2,cdmrunv3,1526600614970.png,tree_sketch_age2_cdm_run_v31526600614970.png,1
cup,6,cdmrunv3,1534461222995.png,cup_sketch_age6_cdm_run_v31534461222995.png,1
sheep,3,cdmrunv4,1537743552683.png,sheep_sketch_age3_cdm_run_v41537743552683.png,1
tree,5,cdmrunv3,1535571531001.png,tree_sketch_age5_cdm_run_v31535571531001.png,1
phone,10,cdmrunv4,1540069201298.png,phone_sketch_age10_cdm_run_v41540069201298.png,1
dog,3,cdmrunv3,1533233033137.png,dog_sketch_age3_cdm_run_v31533233033137.png,1
phone,5,cdmrunv4,1538851068620.png,phone_sketch_age5_cdm_run_v41538851068620.png,1
bear,8,cdmrunv4,1541372903587.png,bear_sketch_age8_cdm_run_v41541372903587.png,1
bike,3,cdmrunv3,1528579199179.png,bike_sketch_age3_cdm_run_v31528579199179.png,1
sheep,7,cdmrunv4,1541184280597.png,sheep_sketch_age7_cdm_run_v41541184280597.png,1
boat,4,cdmrunv3,1532715129943.png,boat_sketch_age4_cdm_run_v31532715129943.png,1
bike,6,cdmrunv3,1531345439383.png,bike_sketch_age6_cdm_run_v31531345439383.png,1
cup,5,cdmrunv3,1534281810364.png,cup_sketch_age5_cdm_run_v31534281810364.png,1
sheep,7,cdmrunv4,1542059690515.png,sheep_sketch_age7_cdm_run_v41542059690515.png,1
car,5,cdmrunv3,1533762290811.png,car_sketch_age5_cdm_run_v31533762290811.png,1
scissors,4,cdmrunv4,1539985570761.png,scissors_sketch_age4_cdm_run_v41539985570761.png,1
boat,8,cdmrunv3,1535234078296.png,boat_sketch_age8_cdm_run_v31535234078296.png,1
sheep,3,cdmrunv4,1541367861088.png,sheep_sketch_age3_cdm_run_v41541367861088.png,1
rabbit,7,cdmrunv3,1530729544848.png,rabbit_sketch_age7_cdm_run_v31530729544848.png,1
car,4,cdmrunv3,1534791081013.png,car_sketch_age4_cdm_run_v31534791081013.png,1
house,8,cdmrunv3,1534018489312.png,house_sketch_age8_cdm_run_v31534018489312.png,1
couch,5,cdmrunv3,1528919741705.png,couch_sketch_age5_cdm_run_v31528919741705.png,1
couch,3,cdmrunv3,1531425616557.png,couch_sketch_age3_cdm_run_v31531425616557.png,1
person,3,cdmrunv3,1532992651449.png,person_sketch_age3_cdm_run_v31532992651449.png,1
dog,3,cdmrunv3,1534098925552.png,dog_sketch_age3_cdm_run_v31534098925552.png,1
cup,5,cdmrunv3,1533578333379.png,cup_sketch_age5_cdm_run_v31533578333379.png,1
bowl,4,cdmrunv3,1528324990435.png,bowl_sketch_age4_cdm_run_v31528324990435.png,1
chair,10,cdmrunv3,1529432399324.png,chair_sketch_age10_cdm_run_v31529432399324.png,1
phone,2,cdmrunv3,1532125244036.png,phone_sketch_age2_cdm_run_v31532125244036.png,1
dog,4,cdmrunv3,1526417227846.png,dog_sketch_age4_cdm_run_v31526417227846.png,1
bear,3,cdmrunv4,1539464156545.png,bear_sketch_age3_cdm_run_v41539464156545.png,1
rabbit,4,cdmrunv3,1532119480468.png,rabbit_sketch_age4_cdm_run_v31532119480468.png,1
phone,4,cdmrunv4,1537559058189.png,phone_sketch_age4_cdm_run_v41537559058189.png,1
phone,4,cdmrunv3,1531505500838.png,phone_sketch_age4_cdm_run_v31531505500838.png,1
scissors,6,cdmrunv4,1540505096376.png,scissors_sketch_age6_cdm_run_v41540505096376.png,1
cup,4,cdmrunv3,1533676898644.png,cup_sketch_age4_cdm_run_v31533676898644.png,1
frog,4,cdmrunv4,1539964799673.png,frog_sketch_age4_cdm_run_v41539964799673.png,1
airplane,3,cdmrunv3,1530391557087.png,airplane_sketch_age3_cdm_run_v31530391557087.png,1
house,2,cdmrunv3,1535147429819.png,house_sketch_age2_cdm_run_v31535147429819.png,1
house,10,cdmrunv3,1536012723927.png,house_sketch_age10_cdm_run_v31536012723927.png,1
dog,2,cdmrunv3,1526584027584.png,dog_sketch_age2_cdm_run_v31526584027584.png,1
phone,6,cdmrunv4,1541184025760.png,phone_sketch_age6_cdm_run_v41541184025760.png,1
frog,4,cdmrunv4,1541634683958.png,frog_sketch_age4_cdm_run_v41541634683958.png,1
boat,8,cdmrunv3,1534794949914.png,boat_sketch_age8_cdm_run_v31534794949914.png,1
fish,3,cdmrunv3,1536007329540.png,fish_sketch_age3_cdm_run_v31536007329540.png,1
scissors,4,cdmrunv4,1541013771980.png,scissors_sketch_age4_cdm_run_v41541013771980.png,1
airplane,10,cdmrunv3,1528749906104.png,airplane_sketch_age10_cdm_run_v31528749906104.png,1
boat,7,cdmrunv3,1527789844695.png,boat_sketch_age7_cdm_run_v31527789844695.png,1
car,3,cdmrunv3,1526677237307.png,car_sketch_age3_cdm_run_v31526677237307.png,1
key,2,cdmrunv4,1540577083754.png,key_sketch_age2_cdm_run_v41540577083754.png,1
bear,5,cdmrunv4,1541188763962.png,bear_sketch_age5_cdm_run_v41541188763962.png,1
key,6,cdmrunv4,1541369283996.png,key_sketch_age6_cdm_run_v41541369283996.png,1
dog,9,cdmrunv3,1533064921295.png,dog_sketch_age9_cdm_run_v31533064921295.png,1
person,6,cdmrunv3,1532646562552.png,person_sketch_age6_cdm_run_v31532646562552.png,1
airplane,2,cdmrunv3,1531427044452.png,airplane_sketch_age2_cdm_run_v31531427044452.png,1
dog,6,cdmrunv3,1526506411620.png,dog_sketch_age6_cdm_run_v31526506411620.png,1
tree,10,cdmrunv3,1526765218403.png,tree_sketch_age10_cdm_run_v31526765218403.png,1
boat,8,cdmrunv3,1533234855582.png,boat_sketch_age8_cdm_run_v31533234855582.png,1
phone,4,cdmrunv3,1529187760457.png,phone_sketch_age4_cdm_run_v31529187760457.png,1
bike,4,cdmrunv3,1531506812090.png,bike_sketch_age4_cdm_run_v31531506812090.png,1
train,8,cdmrunv4,1541880421004.png,train_sketch_age8_cdm_run_v41541880421004.png,1
bird,3,cdmrunv3,1531774926854.png,bird_sketch_age3_cdm_run_v31531774926854.png,1
car,5,cdmrunv3,1532810666315.png,car_sketch_age5_cdm_run_v31532810666315.png,1
car,3,cdmrunv3,1534795803862.png,car_sketch_age3_cdm_run_v31534795803862.png,1
cup,4,cdmrunv3,1534801537754.png,cup_sketch_age4_cdm_run_v31534801537754.png,1
bird,9,cdmrunv3,1531594948181.png,bird_sketch_age9_cdm_run_v31531594948181.png,1
dog,10,cdmrunv3,1533242366572.png,dog_sketch_age10_cdm_run_v31533242366572.png,1
cup,4,cdmrunv3,1526592878172.png,cup_sketch_age4_cdm_run_v31526592878172.png,1
house,5,cdmrunv3,1532989987843.png,house_sketch_age5_cdm_run_v31532989987843.png,1
airplane,5,cdmrunv3,1529447399138.png,airplane_sketch_age5_cdm_run_v31529447399138.png,1
cup,5,cdmrunv3,1526254092272.png,cup_sketch_age5_cdm_run_v31526254092272.png,1
airplane,8,cdmrunv3,1531684414594.png,airplane_sketch_age8_cdm_run_v31531684414594.png,1
chair,10,cdmrunv3,1529354999119.png,chair_sketch_age10_cdm_run_v31529354999119.png,1
house,2,cdmrunv3,1526493522883.png,house_sketch_age2_cdm_run_v31526493522883.png,1
phone,2,cdmrunv4,1541887853023.png,phone_sketch_age2_cdm_run_v41541887853023.png,1
couch,10,cdmrunv3,1529097018168.png,couch_sketch_age10_cdm_run_v31529097018168.png,1
frog,6,cdmrunv4,1541970551892.png,frog_sketch_age6_cdm_run_v41541970551892.png,1
car,4,cdmrunv3,1532546118317.png,car_sketch_age4_cdm_run_v31532546118317.png,1
car,5,cdmrunv3,1534719241030.png,car_sketch_age5_cdm_run_v31534719241030.png,1
dog,8,cdmrunv3,1535314151786.png,dog_sketch_age8_cdm_run_v31535314151786.png,1
fish,4,cdmrunv3,1534116098865.png,fish_sketch_age4_cdm_run_v31534116098865.png,1
sheep,6,cdmrunv4,1541371430154.png,sheep_sketch_age6_cdm_run_v41541371430154.png,1
tree,5,cdmrunv3,1533922356965.png,tree_sketch_age5_cdm_run_v31533922356965.png,1
dog,8,cdmrunv3,1526074471797.png,dog_sketch_age8_cdm_run_v31526074471797.png,1
cup,5,cdmrunv3,1533771560093.png,cup_sketch_age5_cdm_run_v31533771560093.png,1
tree,6,cdmrunv3,1534356652798.png,tree_sketch_age6_cdm_run_v31534356652798.png,1
phone,3,cdmrunv4,1540160120457.png,phone_sketch_age3_cdm_run_v41540160120457.png,1
bird,6,cdmrunv3,1531685252808.png,bird_sketch_age6_cdm_run_v31531685252808.png,1
dog,10,cdmrunv3,1532551715260.png,dog_sketch_age10_cdm_run_v31532551715260.png,1
cup,6,cdmrunv3,1534361666531.png,cup_sketch_age6_cdm_run_v31534361666531.png,1
scissors,6,cdmrunv4,1541970551892.png,scissors_sketch_age6_cdm_run_v41541970551892.png,1
phone,3,cdmrunv4,1536958856674.png,phone_sketch_age3_cdm_run_v41536958856674.png,1
person,6,cdmrunv3,1533674112220.png,person_sketch_age6_cdm_run_v31533674112220.png,1
bowl,4,cdmrunv3,1529092415344.png,bowl_sketch_age4_cdm_run_v31529092415344.png,1
car,5,cdmrunv3,1525976865876.png,car_sketch_age5_cdm_run_v31525976865876.png,1
bear,4,cdmrunv4,1538857640316.png,bear_sketch_age4_cdm_run_v41538857640316.png,1
key,7,cdmrunv4,1541887274625.png,key_sketch_age7_cdm_run_v41541887274625.png,1
train,7,cdmrunv4,1540148092648.png,train_sketch_age7_cdm_run_v41540148092648.png,1
house,5,cdmrunv3,1534277725122.png,house_sketch_age5_cdm_run_v31534277725122.png,1
couch,8,cdmrunv3,1528493095544.png,couch_sketch_age8_cdm_run_v31528493095544.png,1
fish,3,cdmrunv3,1535742751450.png,fish_sketch_age3_cdm_run_v31535742751450.png,1
bike,5,cdmrunv3,1528659599227.png,bike_sketch_age5_cdm_run_v31528659599227.png,1
house,3,cdmrunv3,1534118396921.png,house_sketch_age3_cdm_run_v31534118396921.png,1
bear,7,cdmrunv4,1537140916863.png,bear_sketch_age7_cdm_run_v41537140916863.png,1
bird,2,cdmrunv3,1528568999293.png,bird_sketch_age2_cdm_run_v31528568999293.png,1
bear,5,cdmrunv4,1540064328979.png,bear_sketch_age5_cdm_run_v41540064328979.png,1
cup,5,cdmrunv3,1533924351945.png,cup_sketch_age5_cdm_run_v31533924351945.png,1
bike,7,cdmrunv3,1532117429606.png,bike_sketch_age7_cdm_run_v31532117429606.png,1
fish,7,cdmrunv3,1533409644153.png,fish_sketch_age7_cdm_run_v31533409644153.png,1
rabbit,5,cdmrunv3,1529100447884.png,rabbit_sketch_age5_cdm_run_v31529100447884.png,1
person,6,cdmrunv3,1526061437727.png,person_sketch_age6_cdm_run_v31526061437727.png,1
couch,3,cdmrunv3,1530650975302.png,couch_sketch_age3_cdm_run_v31530650975302.png,1
couch,8,cdmrunv3,1531773028031.png,couch_sketch_age8_cdm_run_v31531773028031.png,1
boat,8,cdmrunv3,1533851188116.png,boat_sketch_age8_cdm_run_v31533851188116.png,1
cup,3,cdmrunv3,1534019314439.png,cup_sketch_age3_cdm_run_v31534019314439.png,1
tree,5,cdmrunv3,1532810509398.png,tree_sketch_age5_cdm_run_v31532810509398.png,1
chair,7,cdmrunv3,1530558706822.png,chair_sketch_age7_cdm_run_v31530558706822.png,1
fish,5,cdmrunv3,1535916465730.png,fish_sketch_age5_cdm_run_v31535916465730.png,1
airplane,6,cdmrunv3,1530660378005.png,airplane_sketch_age6_cdm_run_v31530660378005.png,1
train,6,cdmrunv4,1541807750723.png,train_sketch_age6_cdm_run_v41541807750723.png,1
fish,5,cdmrunv3,1534109653532.png,fish_sketch_age5_cdm_run_v31534109653532.png,1
phone,3,cdmrunv3,1529697324012.png,phone_sketch_age3_cdm_run_v31529697324012.png,1
bird,10,cdmrunv3,1528056599279.png,bird_sketch_age10_cdm_run_v31528056599279.png,1
bowl,2,cdmrunv3,1531777386499.png,bowl_sketch_age2_cdm_run_v31531777386499.png,1
key,5,cdmrunv4,1536532125370.png,key_sketch_age5_cdm_run_v41536532125370.png,1
person,7,cdmrunv3,1534615579681.png,person_sketch_age7_cdm_run_v31534615579681.png,1
bird,2,cdmrunv3,1530817954419.png,bird_sketch_age2_cdm_run_v31530817954419.png,1
train,10,cdmrunv4,1541189525591.png,train_sketch_age10_cdm_run_v41541189525591.png,1
phone,2,cdmrunv4,1539723141116.png,phone_sketch_age2_cdm_run_v41539723141116.png,1
boat,4,cdmrunv3,1533838239709.png,boat_sketch_age4_cdm_run_v31533838239709.png,1
house,10,cdmrunv3,1533163116591.png,house_sketch_age10_cdm_run_v31533163116591.png,1
bowl,7,cdmrunv3,1528580399104.png,bowl_sketch_age7_cdm_run_v31528580399104.png,1
sheep,3,cdmrunv4,1540156085249.png,sheep_sketch_age3_cdm_run_v41540156085249.png,1
boat,10,cdmrunv3,1535141635369.png,boat_sketch_age10_cdm_run_v31535141635369.png,1
house,6,cdmrunv3,1526580838432.png,house_sketch_age6_cdm_run_v31526580838432.png,1
bike,7,cdmrunv3,1529440297346.png,bike_sketch_age7_cdm_run_v31529440297346.png,1
key,6,cdmrunv4,1539471702460.png,key_sketch_age6_cdm_run_v41539471702460.png,1
person,10,cdmrunv3,1533319405704.png,person_sketch_age10_cdm_run_v31533319405704.png,1
fish,2,cdmrunv3,1535395221258.png,fish_sketch_age2_cdm_run_v31535395221258.png,1
train,6,cdmrunv4,1541184498105.png,train_sketch_age6_cdm_run_v41541184498105.png,1
bowl,2,cdmrunv3,1530385056869.png,bowl_sketch_age2_cdm_run_v31530385056869.png,1
cup,4,cdmrunv3,1536005375097.png,cup_sketch_age4_cdm_run_v31536005375097.png,1
car,3,cdmrunv3,1533337689129.png,car_sketch_age3_cdm_run_v31533337689129.png,1
dog,4,cdmrunv3,1534801201999.png,dog_sketch_age4_cdm_run_v31534801201999.png,1
boat,6,cdmrunv3,1525895728803.png,boat_sketch_age6_cdm_run_v31525895728803.png,1
car,6,cdmrunv3,1533325141650.png,car_sketch_age6_cdm_run_v31533325141650.png,1
dog,4,cdmrunv3,1526507469435.png,dog_sketch_age4_cdm_run_v31526507469435.png,1
chair,6,cdmrunv3,1530654749203.png,chair_sketch_age6_cdm_run_v31530654749203.png,1
fish,2,cdmrunv3,1535131171373.png,fish_sketch_age2_cdm_run_v31535131171373.png,1
bowl,6,cdmrunv3,1532117602626.png,bowl_sketch_age6_cdm_run_v31532117602626.png,1
tree,4,cdmrunv3,1533244161520.png,tree_sketch_age4_cdm_run_v31533244161520.png,1
chair,10,cdmrunv3,1528750199149.png,chair_sketch_age10_cdm_run_v31528750199149.png,1
chair,4,cdmrunv3,1531433524106.png,chair_sketch_age4_cdm_run_v31531433524106.png,1
couch,9,cdmrunv3,1531594552230.png,couch_sketch_age9_cdm_run_v31531594552230.png,1
tree,3,cdmrunv3,1534269015522.png,tree_sketch_age3_cdm_run_v31534269015522.png,1
phone,3,cdmrunv4,1541881316296.png,phone_sketch_age3_cdm_run_v41541881316296.png,1
person,3,cdmrunv3,1534882246884.png,person_sketch_age3_cdm_run_v31534882246884.png,1
chair,10,cdmrunv3,1532114536745.png,chair_sketch_age10_cdm_run_v31532114536745.png,1
airplane,3,cdmrunv3,1528311599198.png,airplane_sketch_age3_cdm_run_v31528311599198.png,1
sheep,6,cdmrunv4,1541878816184.png,sheep_sketch_age6_cdm_run_v41541878816184.png,1
dog,8,cdmrunv3,1533241811959.png,dog_sketch_age8_cdm_run_v31533241811959.png,1
bowl,6,cdmrunv3,1530310362347.png,bowl_sketch_age6_cdm_run_v31530310362347.png,1
couch,4,cdmrunv3,1531692039108.png,couch_sketch_age4_cdm_run_v31531692039108.png,1
cup,3,cdmrunv3,1532807103279.png,cup_sketch_age3_cdm_run_v31532807103279.png,1
boat,8,cdmrunv3,1535998725313.png,boat_sketch_age8_cdm_run_v31535998725313.png,1
chair,6,cdmrunv3,1528671848731.png,chair_sketch_age6_cdm_run_v31528671848731.png,1
bike,6,cdmrunv3,1528665810605.png,bike_sketch_age6_cdm_run_v31528665810605.png,1
bird,4,cdmrunv3,1530744749634.png,bird_sketch_age4_cdm_run_v31530744749634.png,1
boat,3,cdmrunv3,1535145305955.png,boat_sketch_age3_cdm_run_v31535145305955.png,1
dog,2,cdmrunv3,1526498176971.png,dog_sketch_age2_cdm_run_v31526498176971.png,1
bear,2,cdmrunv4,1541709421834.png,bear_sketch_age2_cdm_run_v41541709421834.png,1
person,10,cdmrunv3,1533249424986.png,person_sketch_age10_cdm_run_v31533249424986.png,1
rabbit,7,cdmrunv3,1530817481755.png,rabbit_sketch_age7_cdm_run_v31530817481755.png,1
dog,5,cdmrunv3,1526254866517.png,dog_sketch_age5_cdm_run_v31526254866517.png,1
frog,7,cdmrunv4,1537052413404.png,frog_sketch_age7_cdm_run_v41537052413404.png,1
train,4,cdmrunv4,1542051051527.png,train_sketch_age4_cdm_run_v41542051051527.png,1
